MANDT,PRCTR,DATBI,KOKRS,DATAB,ERSDA,USNAM,MERKMAL,ABTEI,VERAK,VERAK_USER,WAERS,NPRCTR,LAND1,ANRED,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,STRAS,PFACH,PSTLZ,PSTL2,SPRAS,TELBX,TELF1,TELF2,TELFX,TELTX,TELX1,DATLT,DRNAM,KHINR,BUKRS,VNAME,RECID,ETYPE,TXJCD,REGIO,KVEWE,KAPPL,KALSM,LOGSYSTEM,LOCK_IND,PCA_TEMPLATE,SEGMENT,/SIE/ASP_BUNIT,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,PC-0055,99991231,469X,20251001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191401,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0056,20220930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191401,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0056,99991231,469X,20251001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191401,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0057,20220930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191431,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0057,99991231,469X,20251001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191431,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0060,20220930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191504,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0060,99991231,469X,20251001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191504,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0078,20220930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191615,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0078,99991231,469X,20251001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191615,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0100,99991231,469X,20211001,20211007,,,SI DG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251103,211449,2025-11-03 21:14:53.627,2025-11-03 21:38:57.518
500,PC-0127,20250930,469X,20241001,20191023,,,SPD LD,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,,,,,20251124,170449,2025-11-24 17:08:14.441,2025-11-24 17:40:27.024
500,PC-0028,99991231,469X,20191001,20191023,,,,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0063,99991231,469X,20191001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0108,99991231,469X,20191001,20191023,,,CSG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEMG1,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0182,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0196,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDFGO,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0197,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0206,99991231,469X,20191001,20200211,,,SCS PD MD,,,,SEG-024,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD40,,,,,,,,,,,X,,SPD,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0266,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0281,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,CIE,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0285,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,CIE,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0288,99991231,469X,20191001,20191023,,,I&S MT,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,CIE,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0297,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMOGO,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0301,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,CIE,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0316,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0325,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0331,99991231,469X,20191001,20191023,,,SBT,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBTGO,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0336,99991231,469X,20191001,20191023,,,SBT,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBTIN,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0006,99991231,469X,20191001,20191023,,,X,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM99,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0009,99991231,469X,20191001,20200214,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0141,20250930,469X,20191001,20191023,,,SI DS S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0147,20250930,469X,20191001,20191023,,,SI DS S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0122,99991231,469X,20191001,20191023,,,SPD,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPZZ00,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0284,99991231,469X,20191001,20191023,,,SPD SLN,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPZZ00,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0029,99991231,469X,20191001,20200214,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0030,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0031,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0066,99991231,469X,20191001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0067,99991231,469X,20191001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0068,99991231,469X,20191001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0074,20220930,469X,20191001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0074,99991231,469X,20221001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0072,20220930,469X,20191001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0072,99991231,469X,20221001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0103,99991231,469X,20191001,20191023,,,IC SG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM99,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0112,99991231,469X,20191001,20191023,,,EM DG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0142,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0252,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0259,99991231,469X,20191001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0272,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0274,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,CIE,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0275,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0279,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0282,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0287,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0300,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0313,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0337,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0343,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP02881,,,,,,,,,,,X,,CIE,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0374,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO30,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0384,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0125,99991231,469X,20191001,20191023,,,SPC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0190,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0213,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0214,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0215,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0216,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0217,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0219,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0220,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0221,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0265,99991231,469X,20191001,20191023,,,SPD SLN,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0271,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0315,99991231,469X,20191001,20191023,,,SCS POC LDA,,,,SEG-023,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0058,99991231,469X,20191001,20191023,,,SI DS S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0059,99991231,469X,20191001,20191023,,,SI DS S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0065,99991231,469X,20191001,20191023,,,SI DS S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0073,99991231,469X,20191001,20191023,,,SI DS S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0075,99991231,469X,20191001,20191023,,,SI DS S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251208,142548,2025-12-08 14:25:55.245,2025-12-08 14:40:05.563
500,PC-0104,20210930,469X,20191001,20191023,,,SI DG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20260105,134549,2026-01-05 13:45:57.040,2026-01-05 14:09:41.488
500,PC-0104,20220930,469X,20211001,20191023,,,SI DG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20260105,134549,2026-01-05 13:45:57.040,2026-01-05 14:09:41.488
500,PC-0649,20250731,469X,20221001,20191023,,,CIE,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CIT01987,,,,,,,,,,,,,,,20260106,233716,2026-01-06 23:37:58.760,2026-01-06 23:46:54.255
500,PC-0117,20250930,469X,20221001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20260106,233525,2026-01-06 23:35:59.015,2026-01-06 23:46:54.255
500,PC-0106,20210930,469X,20191001,20191023,,,SI DG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20260106,233137,2026-01-06 23:31:59.852,2026-01-06 23:46:54.255
500,PC-0106,20220930,469X,20211001,20191023,,,SI DG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20260106,233137,2026-01-06 23:31:59.852,2026-01-06 23:46:54.255
500,PC-0106,99991231,469X,20221001,20191023,,,SI DG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20260106,233137,2026-01-06 23:31:59.852,2026-01-06 23:46:54.255
500,PC-0088,20210930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,X,,,,20260107,145719,2026-01-07 15:00:54.727,2026-01-07 15:09:57.465
500,PC-0088,20220930,469X,20211001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,X,,,,20260107,145719,2026-01-07 15:00:54.727,2026-01-07 15:09:57.465
500,PC-0088,99991231,469X,20221001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20260107,145719,2026-01-07 15:00:54.727,2026-01-07 15:09:57.465
500,PC-0242,20240930,469X,20240101,20240116,,,DI MC PRJ,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI20,,,,,,,,,,,,,,,20260303,175945,2026-03-03 18:05:54.789,2026-03-03 18:09:49.204
500,PC-0355,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0369,99991231,469X,20191001,20200217,,,SMO CS,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO40,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0390,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0397,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMOIN,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0400,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMOGO,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0052,99991231,469X,20191001,20191023,,,EM MS S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0255,99991231,469X,20191001,20191023,,,EM MS S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,X,,,,20251127,200538,2025-11-27 20:05:49.328,2025-11-27 20:39:48.235
500,PC-0077,99991231,469X,20221001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20250212,192158,2025-02-12 19:25:01.244,2025-02-12 19:42:42.888
500,PC-0129,99991231,469X,20191001,20191023,,,SPD PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0130,99991231,469X,20191001,20191023,,,SPD PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0146,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0161,99991231,469X,20191001,20191023,,,SPD PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0163,99991231,469X,20191001,20191023,,,SDF CP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF70,,,,,,,,,,,X,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0166,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHP9700,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0167,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0169,99991231,469X,20191001,20191023,,,SPD PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0170,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0171,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0172,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0173,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
500,PC-0176,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20250212,191914,2025-02-12 19:19:20.548,2025-02-12 19:42:42.888
